#Chrom	Start	End	Name	Oocyte	Sperm	2cell.GG	2cell.AG	Morula.GG	Morula.AG	ICM.GG	ICM.AG	TE.GG	TE.AG
chr1	30165400	30166000	pCHM_18	0.24452554744525548	0.8130016051364366	0.3854748603351955	0.7794117647058824	0.3851851851851852	0.8263305322128851	0.5231788079470199	0.5880829015544041	0.39631336405529954	0.569937369519833
chr1	30573800	30576000	pCHM_19	0.1697459584295612	0.7366597366597366	0.2937062937062937	0.8552456839309429	0.16279069767441862	0.9239332096474954	0.18659217877094972	0.4132762312633833	0.20464601769911506	0.5139557266602502
chr1	31300800	31301400	pCHM_20	0.255863539445629	0.8491620111731844	0.37962962962962965	0.8076923076923077	0.4745011086474501	0.8227848101265823	0.4379746835443038	0.414050822122571	0.4142857142857143	0.6011787819253438
chr1	31383800	31384400	pCHM_21	0.31412103746397696	0.8038207200587804	0.5511811023622047	0.7925925925925926	0.42718446601941745	0.8007246376811594	0.37237237237237236	0.40771349862258954	0.34812286689419797	0.5
chr1	31454200	31454900	pCHM_22	0.7296587926509186	0.7554347826086957	0.7378640776699029	0.9017857142857143	0.3072289156626506	0.9829683698296837	0.662962962962963	0.437219730941704	0.4966216216216216	0.46547884187082406
chr1	33407400	33408200	pCHM_23	0.4529996791786975	0.8106135986733002	0.30303030303030304	0.7105263157894737	0.2748487467588591	0.5515649050795279	0.261986301369863	0.2761008031016339	0.1980551053484603	0.3635499207606973
chr1	35896400	35899200	pCHM_24	0.3225071225071225	0.8600917431192661	0.3852097130242826	0.8126984126984127	0.41169853768278963	0.8409090909090909	0.4409937888198758	0.4394904458598726	0.3450508788159112	0.6310432569974554
chr1	37200400	37201000	pCHM_25	0.1282051282051282	0.8357798165137614	0.1744186046511628	0.7633587786259542	0.16666666666666666	0.9754098360655737	0.1308411214953271	0.19487179487179487	0.23943661971830985	0.6255144032921811
chr1	37874900	37875800	mCHM_4	0.9897330595482546	0.028334485141672427	0.9550561797752809	0.00949367088607595	0.9738339021615472	0.13692307692307693	0.6758747697974218	0.09803921568627451	0.5625	0.13478611783696529
chr1	38299200	38299800	pCHM_26	0.31887755102040816	0.7781609195402299	0.5222222222222223	0.7758620689655172	0.4638009049773756	0.6985294117647058	0.42819148936170215	0.48863636363636365	0.4932562620423892	0.5422993492407809
chr1	38315200	38315800	mCHM_5	0.7281553398058253	0.4221105527638191	0.8394160583941606	0.3918918918918919	0.6042780748663101	0.12595419847328243	0.869281045751634	0.07380073800738007	0.49746192893401014	0.06624605678233439
chr1	39519200	39519800	pCHM_27	0.18151815181518152	0.8338833883388339	0.2826086956521739	0.912751677852349	0.3614457831325301	0.7684478371501272	0.4225941422594142	0.35106382978723405	0.19689119170984457	0.559748427672956
chr1	40014000	40014600	mCHM_6	0.9404761904761905	0.9747983870967742	0.9568965517241379	0.7183098591549296	0.8121212121212121	0.5792880258899676	0.5823293172690763	0.21626297577854672	0.7354838709677419	0.3235294117647059
chr1	40457800	40458600	pCHM_28	0.2383177570093458	0.08379228953579858	0.21136363636363636	0.3877551020408163	0.14965986394557823	0.5941422594142259	0.2054794520547945	0.3158319870759289	0.10136157337367625	0.5705669481302774
chr1	41071800	41072400	pCHM_29	0.7684210526315789	0.9379432624113475	0.27586206896551724	0.930327868852459	0.14814814814814814	0.7569444444444444	0.43661971830985913	0.48863636363636365	0.3050847457627119	0.5508021390374331
chr1	41213600	41214200	pCHM_30	0.17094017094017094	0.9227574750830565	0.2283464566929134	0.94	0.47058823529411764	0.8775510204081632	0.23295454545454544	0.22519083969465647	0.255	0.6066666666666667
chr1	41467800	41468400	pCHM_31	0.15922107674684993	0.8303273213092852	0.19202898550724637	0.40860215053763443	0.24175824175824176	0.532608695652174	0.35833333333333334	0.1704697986577181	0.26666666666666666	0.4889867841409692
chr1	46473200	46473800	mCHM_7	0.9662921348314607	0.489501312335958	0.9378238341968912	0.5492957746478874	0.8095238095238095	0.0058823529411764705	0.6532663316582915	0.24019607843137256	0.6794258373205742	0.4281437125748503
chr1	46501400	46502000	mCHM_8	0.9722222222222222	0.7807737397420867	0.9629629629629629	0.35514018691588783	0.9384615384615385	0.5364238410596026	0.7556818181818182	0.25783132530120484	0.7361111111111112	0.4888888888888889
chr1	48466800	48469000	pCHM_32	0.3215434083601286	0.5069209474007997	0.15015479876160992	0.8756830601092896	0.12652068126520682	0.8333333333333334	0.2673469387755102	0.3464052287581699	0.17194570135746606	0.5247678018575851
chr1	49417700	49419400	pCHM_33	0.41358024691358025	0.8416019127316199	0.3018292682926829	0.8323809523809523	0.3561643835616438	0.6545454545454545	0.3157894736842105	0.34513274336283184	0.28133704735376047	0.35555555555555557
chr1	49474400	49475200	pCHM_34	0.625	0.43586387434554974	0.48614609571788414	0.6064814814814815	0.579185520361991	0.7412587412587412	0.5812274368231047	0.3394919168591224	0.2714285714285714	0.4392523364485981
chr1	49834000	49834600	mCHM_9	0.5598885793871866	0.6618407445708376	0.7338709677419355	0.8979591836734694	0.4473684210526316	0.9384615384615385	0.5489130434782609	0.3806818181818182	0.3884297520661157	0.5588235294117647
chr1	52991800	52992400	mCHM_10	0.9151943462897526	0.7073347857661583	0.926605504587156	0.392	0.9094650205761317	0.9838709677419355	0.5863746958637469	0.3279279279279279	0.6861313868613139	0.7025316455696202
chr1	57542000	57542600	pCHM_35	0.875	0.9723700887198986	0.1702127659574468	0.7906976744186046	0.04736842105263158	0.9148936170212766	0.3404255319148936	0.6324786324786325	0.22699386503067484	0.7986111111111112
chr1	60901000	60901600	pCHM_36	0.43555555555555553	0.06362854686156492	0.1174785100286533	0.8886509635974305	0.12110726643598616	0.49362244897959184	0.18452380952380953	0.364741641337386	0.08780487804878048	0.4979508196721312
chr1	63198700	63201000	mCHM_11	0.9178168130489335	0.022057001239157374	0.9024390243902439	0.26988636363636365	0.9030520646319569	0.2650246305418719	0.8786885245901639	0.019441069258809233	0.7839607201309329	0.23146944083224968
chr1	65417600	65418600	pCHM_37	0.08690680388793597	0.812327506899724	0.47737909516380655	0.9036544850498339	0.6794871794871795	0.6670480549199085	0.3023543990086741	0.39455252918287936	0.351213282247765	0.5594758064516129
chr1	65570600	65571200	pCHM_38	0.23809523809523808	0.41321044546851	0.267515923566879	0.5714285714285714	0.21428571428571427	0.8681318681318682	0.4046242774566474	0.5223880597014925	0.3037037037037037	0.5202312138728323
chr1	69831400	69832000	pCHM_39	0.6631016042780749	0.9070237493683678	0.498015873015873	0.7544757033248082	0.37545126353790614	0.7333333333333333	0.42304147465437786	0.3425728500355366	0.4889807162534435	0.4947589098532495
chr1	72380000	72382000	mCHM_12	0.9893162393162394	0.9706586826347305	0.8701754385964913	0.34	0.7535714285714286	0.49173553719008267	0.6862170087976539	0.2604501607717042	0.7477477477477478	0.47540983606557374
chr1	76311900	76312600	pCHM_40	0.2880463401790416	0.8540229885057471	0.5141065830721003	0.9346733668341709	0.4638109305760709	0.74573055028463	0.4941360437842064	0.4676328502415459	0.4796573875802998	0.5997818974918212
chr1	83446600	83447200	pCHM_41	0.3076923076923077	0.8867438867438867	0.20707070707070707	0.916030534351145	0.18796992481203006	0.784	0.17928286852589642	0.43465045592705165	0.30113636363636365	0.41843971631205673
chr1	83673000	83673600	pCHM_42	0.23384615384615384	0.8152914458743377	0.06635071090047394	0.9948453608247423	0.33668341708542715	0.8025682182985554	0.21728395061728395	0.33	0.23510971786833856	0.5623987034035657
chr1	84685800	84689600	pCHM_43	0.286321155480034	0.8758716875871687	0.3044280442804428	0.8637339055793991	0.30612244897959184	0.8431522570772763	0.3674698795180723	0.3685837971552257	0.3006416131989001	0.5863945578231292
chr1	84973800	84974400	pCHM_44	0.6484848484848484	0.573134328358209	0.4225352112676056	0.7867298578199052	0.4375	0.9032258064516129	0.3246753246753247	0.34657039711191334	0.44148936170212766	0.45897435897435895
chr1	88265800	88266600	mCHM_13	0.8796443315338203	0.9347826086956522	0.7700534759358288	0.3305526590198123	0.726303317535545	0.46410684474123537	0.5868794326241135	0.16791538122520935	0.5326460481099656	0.16326530612244897
chr1	89143500	89146000	mCHM_14	0.9726235741444867	0.9766567979959007	0.9423286180631121	0.3942577030812325	0.8860265417642467	0.3269689737470167	0.7889156626506024	0.18446310737852428	0.7262569832402235	0.20089086859688196
chr1	89887400	89888000	mCHM_15	1.0	0.96900826446281	0.9821428571428571	0.5757575757575758	0.75	0.19148936170212766	0.7416974169741697	0.11038961038961038	0.6785714285714286	0.20588235294117646
chr1	91356900	91357600	mCHM_16	0.9498069498069498	0.967391304347826	0.9593023255813954	0.7586206896551724	0.8941176470588236	0.6666666666666666	0.7007874015748031	0.05426356589147287	0.6338028169014085	0.12745098039215685
chr1	92527000	92528600	pCHM_45	0.2510729613733906	0.8548182586644125	0.44881889763779526	0.8402903811252269	0.44163424124513617	0.8045375218150087	0.4238952536824877	0.4215867158671587	0.4031141868512111	0.4975247524752475
chr1	92847600	92850800	mCHM_17	0.9533132530120482	0.3369102367569409	0.893970893970894	0.46963562753036436	0.8786127167630058	0.08514851485148515	0.8026134800550206	0.03762135922330097	0.6660039761431411	0.1652267818574514
chr1	92919000	92920200	mCHM_18	0.9160714285714285	0.6403456495828367	0.9655688622754491	0.09812108559498957	0.9148580968280468	0.1337099811676083	0.7687326549491211	0.13411078717201166	0.6139294926913156	0.28512820512820514
chr1	96115400	96116000	pCHM_46	0.0	0.8992857142857142	0.18181818181818182	0.1288888888888889	0.03333333333333333	1.0	0.32075471698113206	0.2850678733031674	0.19069767441860466	0.703030303030303
chr1	98110000	98110800	pCHM_47	0.21613236814891418	0.8013513513513514	0.32269503546099293	0.8381742738589212	0.37116564417177916	0.7635467980295566	0.38968481375358166	0.3491847826086957	0.3982102908277405	0.5236294896030246
chr1	100986200	100987200	pCHM_48	0.22568306010928962	0.796875	0.6053412462908012	0.9429097605893186	0.2781065088757396	0.7948717948717948	0.45868465430016864	0.31476997578692495	0.28532608695652173	0.5211640211640212
chr1	101040000	101040600	pCHM_49	0.13475935828877006	0.8801742919389978	0.29394812680115273	0.9340659340659341	0.37719298245614036	0.6693386773547094	0.4168564920273349	0.39628040057224606	0.36049382716049383	0.5719769673704415
chr1	101291200	101291800	pCHM_50	0.48322147651006714	0.5855354659248957	0.625	0.9545454545454546	0.5495049504950495	0.8283582089552238	0.5441860465116279	0.24838709677419354	0.35233160621761656	0.49411764705882355
chr1	102111200	102111800	mCHM_19	0.8392857142857143	0.08663101604278074	0.912621359223301	0.1956521739130435	0.7142857142857143	0.21359223300970873	0.6078431372549019	0.2	0.3353658536585366	0.2661290322580645
chr1	103746300	103747600	mCHM_20	0.84	0.581657280772325	0.8063063063063063	0.9333333333333333	0.716	0.4584717607973422	0.6959459459459459	0.3115468409586057	0.6480186480186481	0.5232273838630807
chr1	106637600	106638200	mCHM_21	0.9517241379310345	0.9683377308707124	0.875	0.018867924528301886	0.9754601226993865	0.6	0.25980392156862747	0.4028776978417266	0.6146788990825688	0.38571428571428573
chr1	109251200	109251800	pCHM_51	0.20031796502384738	0.6691176470588235	0.38341968911917096	0.6830357142857143	0.3712121212121212	0.7864077669902912	0.4051094890510949	0.21564885496183206	0.4	0.6476683937823834
chr1	112331800	112332600	pCHM_52	0.49375	0.5376146788990825	0.7168674698795181	0.7377521613832853	0.9012345679012346	0.6643356643356644	0.6556291390728477	0.3153526970954357	0.2647058823529412	0.5188284518828452
chr1	117089200	117091200	pCHM_53	0.33122171945701356	0.752222475495783	0.5426621160409556	0.8936605316973415	0.36927621861152143	0.8869731800766284	0.359504132231405	0.37357774968394436	0.35486508585445625	0.5458768873403019
chr1	118864600	118865200	mCHM_22	0.9014925373134328	0.9814471243042672	0.8852459016393442	0.015151515151515152	0.3333333333333333	0.21367521367521367	0.5682819383259912	0.11229946524064172	0.6470588235294118	0.18536585365853658
chr1	120994000	120994600	pCHM_54	0.48380010982976385	0.8527990906507531	0.2826855123674912	0.7120343839541547	0.38936781609195403	0.6510067114093959	0.3606755126658625	0.33134920634920634	0.33860045146726864	0.4550359712230216
chr1	125096800	125097400	pCHM_55	0.5388471177944862	0.6337209302325582	0.32608695652173914	0.7914691943127962	0.2824427480916031	0.8387096774193549	0.4421364985163205	0.5223613595706619	0.4699792960662526	0.64
chr1	129436400	129437200	pCHM_56	0.4057623049219688	0.8238626305540804	0.29120879120879123	0.6482939632545932	0.26477272727272727	0.6048387096774194	0.2907216494845361	0.37993079584775086	0.28085519922254615	0.41208791208791207
chr1	130199400	130200200	pCHM_57	0.33766233766233766	0.7901921132457027	0.6870229007633588	0.782258064516129	0.5563380281690141	0.5879478827361564	0.4583333333333333	0.4011220196353436	0.6125760649087221	0.5623376623376624
chr1	130685800	130686800	pCHM_58	0.3946731234866828	0.9094626168224299	0.6024305555555556	0.8781431334622823	0.4855072463768116	0.9626556016597511	0.40198511166253104	0.30179445350734097	0.24086021505376345	0.4810126582278481
chr1	131736200	131736800	mCHM_23	1.0	0.9522900763358778	0.9470198675496688	0.09090909090909091	0.9625	0.40816326530612246	0.8225806451612904	0.11811023622047244	0.8526315789473684	0.22171945701357465
chr1	133729400	133732000	mCHM_24	0.9607843137254902	0.9746898263027295	0.9795275590551181	0.16040955631399317	0.7043596730245232	0.14794007490636704	0.7282700421940929	0.11848341232227488	0.4914914914914915	0.23967551622418878
chr1	139975800	139976400	mCHM_25	0.821285140562249	0.7610921501706485	0.9753086419753086	0.6120689655172413	0.9037433155080213	0.39097744360902253	0.6812227074235808	0.1902834008097166	0.5067873303167421	0.5082508250825083
chr1	145807400	145808000	pCHM_59	0.1717171717171717	0.1542111506524318	0.20652173913043478	0.8114754098360656	0.24528301886792453	0.6586538461538461	0.1853932584269663	0.14666666666666667	0.16766467065868262	0.5423728813559322
chr1	147592000	147592600	pCHM_60	0.24203821656050956	0.8541448058761805	0.56	0.9720930232558139	0.5437415881561238	0.8247863247863247	0.5327342747111682	0.4212290502793296	0.4445797807551766	0.5607613469985359
chr1	148131400	148132000	mCHM_26	0.3951890034364261	0.6891464699683878	0.4672897196261682	0.6022727272727273	0.4370860927152318	0.4742857142857143	0.46875	0.22040816326530613	0.5235294117647059	0.47540983606557374
chr1	154472000	154472600	mCHM_27	0.963531669865643	0.12126111560226355	0.8370786516853933	0.0	0.9386281588447654	0.20361990950226244	0.545045045045045	0.09427609427609428	0.6161137440758294	0.06474820143884892
chr1	164224800	164226600	mCHM_28	0.7594202898550725	0.8814151561476304	0.7123287671232876	0.5666666666666667	0.6182190378710338	0.6157786885245902	0.5457413249211357	0.3387438249823571	0.45862412761714855	0.3490909090909091
chr1	165655400	165657400	mCHM_29	0.8550640279394645	0.41216018707980123	0.9279661016949152	0.21851851851851853	0.8670454545454546	0.3224932249322493	0.6270190895741556	0.2568888888888889	0.5108135942327497	0.3199577613516367
chr1	169112800	169113600	pCHM_61	0.23746081504702193	0.8321495327102804	0.38819523269012485	0.8345070422535211	0.24064171122994651	0.6346604215456675	0.38333333333333336	0.3768996960486322	0.4203056768558952	0.4566768603465851
chr1	172541000	172541600	mCHM_30	0.9854227405247813	0.9674740484429065	0.9494949494949495	0.27972027972027974	0.9090909090909091	0.20833333333333334	0.5979166666666667	0.02494802494802495	0.5407608695652174	0.09382151029748284
chr1	173988000	173988600	pCHM_62	0.2801120448179272	0.5994475138121547	0.1864406779661017	0.5615763546798029	0.17647058823529413	0.6413934426229508	0.2697947214076246	0.40273037542662116	0.28019323671497587	0.5294117647058824
chr1	174787200	174788000	pCHM_63	0.39248601119104715	0.8129265355279004	0.694949494949495	0.7648148148148148	0.6083916083916084	0.7694805194805194	0.5218855218855218	0.37563025210084033	0.389945652173913	0.5241830065359477
chr1	181713600	181715600	pCHM_64	0.23606889564336372	0.895988469853471	0.4603174603174603	0.8738965952080706	0.2694300518134715	0.8468809073724007	0.2545824847250509	0.41408934707903783	0.23832221163012393	0.47981220657276996
chr1	182872200	182872800	pCHM_65	0.1232876712328767	0.9838709677419355	0.31746031746031744	1.0	0.25735294117647056	0.9821428571428571	0.40569395017793597	0.464	0.4068627450980392	0.5737051792828686
chr1	183357000	183359000	mCHM_31	0.9664022398506766	0.8125	0.9400921658986175	0.165402124430956	0.8646408839779005	0.24974515800203873	0.7272727272727273	0.16583747927031509	0.60778859527121	0.15622521808088818
chr1	185076400	185077000	pCHM_66	0.23640399556048836	0.8844221105527639	0.4957983193277311	0.9767441860465116	0.21052631578947367	0.6879194630872483	0.6378737541528239	0.48366013071895425	0.17073170731707318	0.49825783972125437
chr1	187337800	187338400	mCHM_32	1.0	0.9644268774703557	0.9719626168224299	0.5138121546961326	0.6052631578947368	0.5636363636363636	0.7784090909090909	0.24293785310734464	0.5958904109589042	0.4660633484162896
chr1	187392600	187393800	pCHM_67	0.40590685346459676	0.8032402472820294	0.25841346153846156	0.673890608875129	0.21105527638190955	0.5980184005661713	0.3352059925093633	0.3348821772319947	0.34583100167879127	0.40008041817450746
chr1	189460000	189460600	mCHM_33	1.0	0.33	0.8928571428571429	0.0	1.0	0.0	0.7727272727272727	0.2532299741602067	0.4716981132075472	0.12643678160919541
chr10	3446900	3447600	mCHM_34	0.855072463768116	0.8897280966767371	0.876	0.5225225225225225	0.9586466165413534	0.9411764705882353	0.670299727520436	0.45788667687595713	0.6464088397790055	0.3289036544850498
chr10	4794400	4795000	pCHM_68	0.7561436672967864	0.8337617823479005	0.9337349397590361	1.0	0.8445945945945946	0.7682926829268293	0.7075471698113207	0.4186046511627907	0.47674418604651164	0.562992125984252
chr10	5963000	5963800	pCHM_69	0.4531024531024531	0.863659401926001	0.33935018050541516	0.8473282442748091	0.20125786163522014	0.8406862745098039	0.246690734055355	0.351270553064275	0.24253731343283583	0.5671641791044776
chr10	6221200	6222000	pCHM_70	0.5949820788530465	0.6861209964412811	0.8153409090909091	0.56	0.5277777777777778	0.8189655172413793	0.4444444444444444	0.4756944444444444	0.6091549295774648	0.6324324324324324
chr10	6514400	6515200	mCHM_35	0.693384223918575	0.02707808564231738	0.5826235093696763	0.13524590163934427	0.5135135135135135	0.07807308970099668	0.4782608695652174	0.09523809523809523	0.41586538461538464	0.2159090909090909
chr10	10593200	10594500	pCHM_71	0.3111432706222865	0.880790480237994	0.3886255924170616	0.6735112936344969	0.36650485436893204	0.8018867924528302	0.43329253365973075	0.3961352657004831	0.3653250773993808	0.6519944979367263
chr10	13089600	13092100	mCHM_36	0.9513184584178499	0.011138760516648891	0.9398563734290843	0.23642732049036777	0.9295287505404237	0.20428462127008415	0.8149951314508277	0.029685264663805437	0.6917397323488694	0.104959630911188
chr10	13127000	13128000	mCHM_37	0.9828571428571429	0.03482142857142857	0.9078156312625251	0.33570159857904086	0.899009900990099	0.7070063694267515	0.7393483709273183	0.21014492753623187	0.6572528883183568	0.3901639344262295
chr10	18531400	18532000	mCHM_38	0.9935424354243543	0.01259774109470026	1.0	0.03305785123966942	0.7145708582834331	0.04	0.7158671586715867	0.04728950403690888	0.720954356846473	0.23511904761904762
chr10	18716200	18717000	pCHM_72	0.8630705394190872	0.9169000933706816	0.9310344827586207	0.8601398601398601	0.7278688524590164	0.8074074074074075	0.62	0.4	0.5824742268041238	0.5784313725490197
chr10	20294400	20295000	pCHM_73	0.4918032786885246	0.8045325779036827	0.6407766990291263	0.08333333333333333	0.21052631578947367	0.3870967741935484	0.2037037037037037	0.3443223443223443	0.3607305936073059	0.5413533834586466
chr10	23480800	23481600	pCHM_74	0.3254146122814881	0.8634341637010676	0.22916666666666666	0.8237986270022883	0.2912332838038633	0.8036363636363636	0.4007597340930674	0.40167046317388005	0.37372147915027537	0.43227091633466136
chr10	23501000	23501600	pCHM_75	0.29973474801061006	0.7482912332838039	0.22142857142857142	0.6166077738515902	0.267223382045929	0.7741935483870968	0.4733606557377049	0.3450570342205323	0.3840749414519906	0.4763092269326683
chr10	23659200	23660000	pCHM_76	0.24677716390423574	0.872953133822699	0.48502994011976047	0.9074074074074074	0.17078189300411523	0.8291457286432161	0.24473684210526317	0.3	0.29321663019693656	0.5014577259475219
chr10	25026800	25027400	pCHM_77	0.0	0.5738007380073801	0.15833333333333333	0.8425925925925926	0.28270042194092826	0.813953488372093	0.15463917525773196	0.31496062992125984	0.11711711711711711	0.45263157894736844
chr10	28907300	28908100	pCHM_78	0.25471698113207547	0.7625570776255708	0.6735112936344969	0.625	0.42748091603053434	0.6807228915662651	0.3550420168067227	0.36451612903225805	0.44874274661508706	0.4375
chr10	29076800	29077400	pCHM_79	0.3357142857142857	0.8059071729957806	0.5714285714285714	0.6617647058823529	0.7407407407407407	0.8556149732620321	0.5598086124401914	0.32917705735660846	0.3686868686868687	0.5053763440860215
chr10	29723800	29724400	pCHM_80	0.13259668508287292	0.6476719944405838	0.3021276595744681	0.9259259259259259	0.5048543689320388	0.8253968253968254	0.21610169491525424	0.21105527638190955	0.27615062761506276	0.5625
chr10	30058200	30058800	pCHM_81	0.39655172413793105	0.7906976744186046	0.32867132867132864	0.9743589743589743	0.45871559633027525	0.6206896551724138	0.28338762214983715	0.5018382352941176	0.19937694704049844	0.5133079847908745
chr10	31080600	31081200	mCHM_39	0.7866108786610879	0.5987158908507223	0.624	0.7169811320754716	0.8666666666666667	0.7727272727272727	0.457286432160804	0.1796875	0.52	0.46099290780141844
chr10	32527600	32528200	pCHM_82	0.24386252045826515	0.7402787967718268	0.14736842105263157	0.5551181102362205	0.16666666666666666	0.5389221556886228	0.26256983240223464	0.45854483925549916	0.3074433656957929	0.3319327731092437
chr10	33685800	33688200	pCHM_83	0.20240137221269297	0.8085539714867617	0.6883561643835616	0.9003436426116839	0.6331360946745562	0.7898089171974523	0.5184275184275184	0.41889483065953653	0.613013698630137	0.5111111111111111
chr10	38224200	38225000	pCHM_84	0.4216388225934765	0.8143106457242583	0.4355300859598854	0.5167958656330749	0.3964110929853181	0.6464646464646465	0.5406203840472673	0.40306946688206785	0.4088495575221239	0.4885021752641392
chr10	39140800	39142800	mCHM_40	0.9184210526315789	0.9813698630136987	0.900398406374502	0.6583333333333333	0.8947368421052632	0.20703125	0.7629179331306991	0.1407766990291262	0.7328767123287672	0.11652542372881355
chr10	40050400	40051000	mCHM_41	0.7420634920634921	0.8855218855218855	0.6373239436619719	0.6726190476190477	0.7393364928909952	0.4253731343283582	0.6642857142857143	0.3359375	0.5154185022026432	0.5073746312684366
chr10	40645900	40648000	pCHM_85	0.33737864077669905	0.5064083457526081	0.0847457627118644	0.8174603174603174	0.07413793103448275	0.8539682539682539	0.04640371229698376	0.32558139534883723	0.12043010752688173	0.3872611464968153
chr10	47219600	47221800	pCHM_86	0.2813522355507088	0.7535714285714286	0.4026258205689278	0.6204545454545455	0.42444444444444446	0.6863753213367609	0.3219448094612352	0.36421725239616615	0.4727838258164852	0.47058823529411764
chr10	47732800	47733400	mCHM_42	0.540650406504065	0.7622950819672131	0.6106666666666667	0.6666666666666666	0.6333333333333333	0.943089430894309	0.4879518072289157	0.4908616187989556	0.6728110599078341	0.4853273137697517
chr10	48290800	48291500	mCHM_43	0.11544011544011544	0.7133333333333334	0.4852459016393443	0.6557377049180327	0.551094890510949	0.37254901960784315	0.4781021897810219	0.3142857142857143	0.38697318007662834	0.5186721991701245
chr10	50447000	50447600	pCHM_87	0.2734375	0.587958607714017	0.2	0.6666666666666666	0.10830324909747292	0.641860465116279	0.24050632911392406	0.446064139941691	0.16972477064220184	0.5721153846153846
